light,heater,ventilation,pump,valve,timestamp
0,0,0,1,0,"""2023-05-05T16:39:57.000Z"""
0,0,0,0,0,"""2023-05-05T16:40:57.000Z"""
0,0,0,1,0,"""2023-05-05T16:41:32.000Z"""
0,0,0,1,0,"""2023-05-05T16:44:57.000Z"""
0,0,0,1,0,"""2023-05-05T16:49:57.000Z"""
0,0,0,1,0,"""2023-05-05T16:54:57.000Z"""
0,0,0,1,0,"""2023-05-05T16:59:57.000Z"""
0,0,0,0,0,"""2023-05-05T17:00:40.000Z"""
0,0,0,1,0,"""2023-05-05T17:00:44.000Z"""
0,0,0,1,0,"""2023-05-05T17:04:57.000Z"""
0,0,0,1,0,"""2023-05-05T17:09:57.000Z"""
0,0,0,1,0,"""2023-05-05T17:14:57.000Z"""
0,0,0,1,0,"""2023-05-05T17:19:57.000Z"""
0,0,0,1,0,"""2023-05-05T17:24:57.000Z"""
0,0,0,1,0,"""2023-05-05T17:29:57.000Z"""
0,0,0,1,0,"""2023-05-05T17:33:02.000Z"""
0,0,1,1,0,"""2023-05-05T17:33:02.000Z"""
0,0,0,1,0,"""2023-05-05T17:33:02.000Z"""
0,0,0,1,0,"""2023-05-05T17:38:01.000Z"""
0,0,0,1,0,"""2023-05-05T17:39:12.000Z"""
0,0,0,1,0,"""2023-05-05T17:39:13.000Z"""
0,0,0,1,0,"""2023-05-05T17:39:13.000Z"""
0,0,0,1,0,"""2023-05-05T17:39:46.000Z"""
0,0,0,1,0,"""2023-05-05T17:39:46.000Z"""
0,0,0,1,0,"""2023-05-05T17:39:46.000Z"""
0,0,0,1,0,"""2023-05-05T17:40:17.000Z"""
0,0,0,1,0,"""2023-05-05T17:42:02.000Z"""
0,0,0,1,0,"""2023-05-05T17:42:02.000Z"""
0,0,0,1,0,"""2023-05-05T17:42:02.000Z"""
0,0,0,1,0,"""2023-05-05T17:47:01.000Z"""
0,0,0,1,0,"""2023-05-05T17:52:01.000Z"""
0,0,0,1,0,"""2023-05-05T17:57:01.000Z"""
0,0,0,1,0,"""2023-05-05T18:02:01.000Z"""
0,0,0,1,0,"""2023-05-05T18:07:01.000Z"""
0,0,0,1,0,"""2023-05-05T18:12:01.000Z"""
0,0,0,1,0,"""2023-05-05T18:17:01.000Z"""
0,0,0,1,0,"""2023-05-05T18:22:01.000Z"""
0,0,0,1,0,"""2023-05-05T18:27:01.000Z"""
1,0,0,1,0,"""2023-05-05T18:30:00.000Z"""
1,0,0,1,0,"""2023-05-05T18:32:01.000Z"""
1,0,0,1,0,"""2023-05-05T18:37:01.000Z"""
1,0,0,1,0,"""2023-05-05T18:42:01.000Z"""
1,0,0,1,0,"""2023-05-05T18:47:01.000Z"""
1,0,0,1,0,"""2023-05-05T18:52:01.000Z"""
1,0,0,1,0,"""2023-05-05T18:57:01.000Z"""
1,0,0,1,0,"""2023-05-05T19:02:01.000Z"""
1,0,0,1,0,"""2023-05-05T19:07:01.000Z"""
1,0,0,1,0,"""2023-05-05T19:12:01.000Z"""
1,0,0,1,0,"""2023-05-05T19:17:01.000Z"""
1,0,0,1,0,"""2023-05-05T19:22:01.000Z"""
1,0,0,1,0,"""2023-05-05T19:27:01.000Z"""
1,0,0,1,0,"""2023-05-05T19:32:01.000Z"""
1,0,0,1,0,"""2023-05-05T19:37:01.000Z"""
1,0,0,1,0,"""2023-05-05T19:42:01.000Z"""
1,0,0,1,0,"""2023-05-05T19:47:01.000Z"""
1,0,0,1,0,"""2023-05-05T19:52:01.000Z"""
1,0,0,1,0,"""2023-05-05T19:57:01.000Z"""
1,0,0,1,0,"""2023-05-05T20:02:01.000Z"""
1,0,0,1,0,"""2023-05-05T20:07:01.000Z"""
1,0,0,1,0,"""2023-05-05T20:12:01.000Z"""
1,0,0,1,0,"""2023-05-05T20:17:01.000Z"""
1,0,0,1,0,"""2023-05-05T20:22:01.000Z"""
1,0,0,1,0,"""2023-05-05T20:27:01.000Z"""
1,0,0,1,0,"""2023-05-05T20:32:01.000Z"""
1,0,0,1,0,"""2023-05-05T20:37:01.000Z"""
1,0,0,1,0,"""2023-05-05T20:42:01.000Z"""
1,0,0,1,0,"""2023-05-05T20:47:01.000Z"""
1,0,0,1,0,"""2023-05-05T20:52:01.000Z"""
1,0,0,1,0,"""2023-05-05T20:57:01.000Z"""
1,0,0,1,0,"""2023-05-05T21:02:01.000Z"""
1,0,0,1,0,"""2023-05-05T21:07:01.000Z"""
1,0,0,1,0,"""2023-05-05T21:12:01.000Z"""
1,0,0,1,0,"""2023-05-05T21:17:01.000Z"""
1,0,0,1,0,"""2023-05-05T21:22:01.000Z"""
1,0,0,1,0,"""2023-05-05T21:27:02.000Z"""
1,0,0,1,0,"""2023-05-05T21:32:01.000Z"""
1,0,0,1,0,"""2023-05-05T21:37:01.000Z"""
1,0,0,1,0,"""2023-05-05T21:42:01.000Z"""
1,0,0,1,0,"""2023-05-05T21:47:01.000Z"""
1,0,0,1,0,"""2023-05-05T21:52:01.000Z"""
1,0,0,1,0,"""2023-05-05T21:57:01.000Z"""
0,0,0,1,0,"""2023-05-05T21:59:00.000Z"""
0,0,0,1,0,"""2023-05-05T22:02:01.000Z"""
0,0,0,1,0,"""2023-05-05T22:07:01.000Z"""
0,0,0,1,0,"""2023-05-05T22:12:01.000Z"""
0,0,0,1,0,"""2023-05-05T22:17:01.000Z"""
0,0,0,1,0,"""2023-05-05T22:22:01.000Z"""
0,0,0,1,0,"""2023-05-05T22:27:01.000Z"""
0,0,0,1,0,"""2023-05-05T22:32:01.000Z"""
0,0,0,1,0,"""2023-05-05T22:37:01.000Z"""
0,0,0,1,0,"""2023-05-05T22:42:01.000Z"""
0,0,0,1,0,"""2023-05-05T22:47:01.000Z"""
0,0,0,1,0,"""2023-05-05T22:52:01.000Z"""
0,0,0,1,0,"""2023-05-05T22:57:01.000Z"""
0,0,0,1,0,"""2023-05-05T23:02:01.000Z"""
0,0,0,1,0,"""2023-05-05T23:07:01.000Z"""
0,0,0,1,0,"""2023-05-05T23:12:01.000Z"""
0,0,0,1,0,"""2023-05-05T23:17:01.000Z"""
0,0,0,1,0,"""2023-05-05T23:22:01.000Z"""
0,0,0,1,0,"""2023-05-05T23:27:01.000Z"""
0,0,0,1,0,"""2023-05-05T23:32:01.000Z"""
0,0,0,1,0,"""2023-05-05T23:37:01.000Z"""
0,0,0,1,0,"""2023-05-05T23:42:01.000Z"""
0,0,0,1,0,"""2023-05-05T23:47:01.000Z"""
0,0,0,1,0,"""2023-05-05T23:52:01.000Z"""
0,0,0,1,0,"""2023-05-05T23:57:01.000Z"""
0,0,0,1,0,"""2023-05-06T00:02:01.000Z"""
0,0,0,1,0,"""2023-05-06T00:07:01.000Z"""
0,0,0,1,0,"""2023-05-06T00:12:01.000Z"""
0,0,0,1,0,"""2023-05-06T00:17:01.000Z"""
0,0,0,1,0,"""2023-05-06T00:22:01.000Z"""
0,0,0,1,0,"""2023-05-06T00:27:01.000Z"""
0,0,0,1,0,"""2023-05-06T00:32:01.000Z"""
0,0,0,1,0,"""2023-05-06T00:37:01.000Z"""
0,0,0,1,0,"""2023-05-06T00:42:01.000Z"""
0,0,0,1,0,"""2023-05-06T00:47:01.000Z"""
0,0,0,1,0,"""2023-05-06T00:52:01.000Z"""
0,0,0,1,0,"""2023-05-06T00:57:01.000Z"""
0,0,0,1,0,"""2023-05-06T01:02:01.000Z"""
0,0,0,1,0,"""2023-05-06T01:07:01.000Z"""
0,0,0,1,0,"""2023-05-06T01:12:01.000Z"""
0,0,0,1,0,"""2023-05-06T01:17:01.000Z"""
0,0,0,1,0,"""2023-05-06T01:22:01.000Z"""
0,0,0,1,0,"""2023-05-06T01:27:01.000Z"""
0,0,0,1,0,"""2023-05-06T01:32:01.000Z"""
0,0,0,1,0,"""2023-05-06T01:37:01.000Z"""
0,0,0,1,0,"""2023-05-06T01:42:01.000Z"""
0,0,0,1,0,"""2023-05-06T01:47:01.000Z"""
0,0,0,1,0,"""2023-05-06T01:52:01.000Z"""
0,0,0,1,0,"""2023-05-06T01:57:01.000Z"""
0,0,0,1,0,"""2023-05-06T02:02:01.000Z"""
0,0,0,1,0,"""2023-05-06T02:07:01.000Z"""
0,0,0,1,0,"""2023-05-06T02:12:01.000Z"""
0,0,0,1,0,"""2023-05-06T02:17:01.000Z"""
0,0,0,1,0,"""2023-05-06T02:22:01.000Z"""
0,0,0,1,0,"""2023-05-06T02:27:01.000Z"""
0,0,0,1,0,"""2023-05-06T02:32:01.000Z"""
0,0,0,1,0,"""2023-05-06T02:37:01.000Z"""
0,0,0,1,0,"""2023-05-06T02:42:01.000Z"""
0,0,0,1,0,"""2023-05-06T02:47:01.000Z"""
0,0,0,1,0,"""2023-05-06T02:52:01.000Z"""
0,0,0,1,0,"""2023-05-06T02:57:01.000Z"""
0,0,0,1,0,"""2023-05-06T03:02:01.000Z"""
0,0,0,1,0,"""2023-05-06T03:07:01.000Z"""
0,0,0,1,0,"""2023-05-06T03:12:01.000Z"""
0,0,0,1,0,"""2023-05-06T03:17:01.000Z"""
0,0,0,1,0,"""2023-05-06T03:22:01.000Z"""
0,0,0,1,0,"""2023-05-06T03:27:01.000Z"""
0,0,0,1,0,"""2023-05-06T03:32:01.000Z"""
0,0,0,1,0,"""2023-05-06T03:37:01.000Z"""
0,0,0,1,0,"""2023-05-06T03:42:01.000Z"""
0,0,0,1,0,"""2023-05-06T03:47:01.000Z"""
0,0,0,1,0,"""2023-05-06T03:52:01.000Z"""
0,0,0,1,0,"""2023-05-06T03:57:01.000Z"""
0,0,0,1,0,"""2023-05-06T04:02:01.000Z"""
0,0,0,1,0,"""2023-05-06T04:07:01.000Z"""
0,0,0,1,0,"""2023-05-06T04:12:01.000Z"""
0,0,0,1,0,"""2023-05-06T04:17:01.000Z"""
0,0,0,1,0,"""2023-05-06T04:22:01.000Z"""
0,0,0,1,0,"""2023-05-06T04:27:01.000Z"""
0,0,0,1,0,"""2023-05-06T04:32:01.000Z"""
0,0,0,1,0,"""2023-05-06T04:37:01.000Z"""
0,0,0,1,0,"""2023-05-06T04:42:01.000Z"""
0,0,0,1,0,"""2023-05-06T04:47:01.000Z"""
0,0,0,1,0,"""2023-05-06T04:52:01.000Z"""
0,0,0,1,0,"""2023-05-06T04:57:01.000Z"""
0,0,0,1,0,"""2023-05-06T05:02:01.000Z"""
0,0,0,1,0,"""2023-05-06T05:07:01.000Z"""
0,0,0,1,0,"""2023-05-06T05:12:01.000Z"""
0,0,0,1,0,"""2023-05-06T05:17:01.000Z"""
0,0,0,1,0,"""2023-05-06T05:22:01.000Z"""
0,0,0,1,0,"""2023-05-06T05:27:01.000Z"""
0,0,0,1,0,"""2023-05-06T05:32:01.000Z"""
0,0,0,1,0,"""2023-05-06T05:37:01.000Z"""
0,0,0,1,0,"""2023-05-06T05:42:01.000Z"""
0,0,0,1,0,"""2023-05-06T05:47:01.000Z"""
0,0,0,1,0,"""2023-05-06T05:52:01.000Z"""
0,0,0,1,0,"""2023-05-06T05:57:01.000Z"""
0,0,0,1,0,"""2023-05-06T06:02:01.000Z"""
0,0,0,1,0,"""2023-05-06T06:07:01.000Z"""
0,0,0,1,0,"""2023-05-06T06:12:01.000Z"""
0,0,0,1,0,"""2023-05-06T06:17:01.000Z"""
0,0,0,1,0,"""2023-05-06T06:22:01.000Z"""
0,0,0,1,0,"""2023-05-06T06:27:01.000Z"""
0,0,0,1,0,"""2023-05-06T06:32:01.000Z"""
0,0,0,1,0,"""2023-05-06T06:37:01.000Z"""
0,0,0,1,0,"""2023-05-06T06:42:01.000Z"""
0,0,0,1,0,"""2023-05-06T06:47:01.000Z"""
0,0,0,1,0,"""2023-05-06T06:52:01.000Z"""
0,0,0,1,0,"""2023-05-06T06:57:01.000Z"""
0,0,0,1,0,"""2023-05-06T07:02:01.000Z"""
0,0,0,1,0,"""2023-05-06T07:07:01.000Z"""
0,0,0,1,0,"""2023-05-06T07:12:01.000Z"""
0,0,0,1,0,"""2023-05-06T07:17:01.000Z"""
0,0,0,1,0,"""2023-05-06T07:22:01.000Z"""
0,0,0,1,0,"""2023-05-06T07:27:01.000Z"""
0,0,0,1,0,"""2023-05-06T07:32:01.000Z"""
0,0,0,1,0,"""2023-05-06T07:37:01.000Z"""
0,0,0,1,0,"""2023-05-06T07:42:01.000Z"""
0,0,0,1,0,"""2023-05-06T07:47:01.000Z"""
0,0,0,1,0,"""2023-05-06T07:52:01.000Z"""
0,0,0,1,0,"""2023-05-06T07:57:01.000Z"""
0,0,0,1,0,"""2023-05-06T08:02:01.000Z"""
0,0,0,1,0,"""2023-05-06T08:07:01.000Z"""
0,0,0,1,0,"""2023-05-06T08:12:01.000Z"""
0,0,0,1,0,"""2023-05-06T08:17:01.000Z"""
0,0,0,1,0,"""2023-05-06T08:22:01.000Z"""
0,0,0,1,0,"""2023-05-06T08:27:01.000Z"""
0,0,0,1,0,"""2023-05-06T08:32:01.000Z"""
0,0,0,1,0,"""2023-05-06T08:37:01.000Z"""
0,0,0,1,0,"""2023-05-06T08:42:01.000Z"""
0,0,0,1,0,"""2023-05-06T08:47:01.000Z"""
0,0,0,1,0,"""2023-05-06T08:51:07.000Z"""
0,0,0,1,0,"""2023-05-06T08:51:08.000Z"""
0,0,0,1,0,"""2023-05-06T08:51:08.000Z"""
0,0,0,1,0,"""2023-05-06T08:56:06.000Z"""
0,0,0,1,0,"""2023-05-06T09:01:06.000Z"""
0,0,0,1,0,"""2023-05-06T09:06:06.000Z"""
0,0,0,1,0,"""2023-05-06T09:11:06.000Z"""
0,0,0,1,0,"""2023-05-06T09:16:06.000Z"""
0,0,0,1,0,"""2023-05-06T09:21:06.000Z"""
0,0,0,1,0,"""2023-05-06T09:26:06.000Z"""
0,0,0,1,0,"""2023-05-06T09:31:06.000Z"""
0,0,0,1,0,"""2023-05-06T09:36:06.000Z"""
0,0,0,1,0,"""2023-05-06T09:41:06.000Z"""
0,0,0,1,0,"""2023-05-06T09:46:06.000Z"""
0,0,0,1,0,"""2023-05-06T09:51:06.000Z"""
0,0,0,1,0,"""2023-05-06T09:56:06.000Z"""
0,0,0,1,0,"""2023-05-06T10:01:06.000Z"""
0,0,0,1,0,"""2023-05-06T10:06:06.000Z"""
0,0,0,1,0,"""2023-05-06T10:11:06.000Z"""
0,0,0,1,0,"""2023-05-06T10:16:06.000Z"""
0,0,0,1,0,"""2023-05-06T10:21:06.000Z"""
0,0,0,1,0,"""2023-05-06T10:26:06.000Z"""
0,0,0,1,0,"""2023-05-06T10:31:06.000Z"""
0,0,1,1,0,"""2023-05-06T10:35:50.000Z"""
0,0,1,1,0,"""2023-05-06T10:36:06.000Z"""
0,0,1,1,0,"""2023-05-06T10:41:06.000Z"""
0,0,1,1,0,"""2023-05-06T10:46:06.000Z"""
0,0,1,1,0,"""2023-05-06T10:51:06.000Z"""
0,0,1,1,0,"""2023-05-06T10:56:06.000Z"""
0,0,1,1,0,"""2023-05-06T11:01:06.000Z"""
0,0,1,1,0,"""2023-05-06T11:06:06.000Z"""
0,0,1,1,0,"""2023-05-06T11:11:06.000Z"""
0,0,1,1,0,"""2023-05-06T11:16:06.000Z"""
0,0,1,1,0,"""2023-05-06T11:21:06.000Z"""
0,0,1,1,0,"""2023-05-06T11:26:06.000Z"""
0,0,1,1,0,"""2023-05-06T11:31:06.000Z"""
0,0,1,1,0,"""2023-05-06T11:36:06.000Z"""
0,0,1,1,0,"""2023-05-06T11:41:06.000Z"""
0,0,1,1,0,"""2023-05-06T11:46:06.000Z"""
0,0,1,1,0,"""2023-05-06T11:51:06.000Z"""
0,0,1,1,0,"""2023-05-06T11:56:06.000Z"""
0,0,1,1,0,"""2023-05-06T12:01:06.000Z"""
0,0,1,1,0,"""2023-05-06T12:06:06.000Z"""
0,0,1,1,0,"""2023-05-06T12:11:06.000Z"""
0,0,1,1,0,"""2023-05-06T12:16:06.000Z"""
0,0,1,1,0,"""2023-05-06T12:21:06.000Z"""
0,0,1,1,0,"""2023-05-06T12:26:06.000Z"""
0,0,1,1,0,"""2023-05-06T12:31:06.000Z"""
0,0,1,1,0,"""2023-05-06T12:36:06.000Z"""
0,0,1,1,0,"""2023-05-06T12:41:06.000Z"""
0,0,1,1,0,"""2023-05-06T12:46:06.000Z"""
0,0,1,1,0,"""2023-05-06T12:51:06.000Z"""
0,0,1,1,0,"""2023-05-06T12:56:06.000Z"""
0,0,1,1,0,"""2023-05-06T13:01:06.000Z"""
0,0,1,1,0,"""2023-05-06T13:06:06.000Z"""
0,0,1,1,0,"""2023-05-06T13:11:06.000Z"""
0,0,1,1,0,"""2023-05-06T13:16:06.000Z"""
0,0,1,1,0,"""2023-05-06T13:21:06.000Z"""
0,0,1,1,0,"""2023-05-06T13:26:06.000Z"""
0,0,1,1,0,"""2023-05-06T13:31:06.000Z"""
0,0,1,1,0,"""2023-05-06T13:36:06.000Z"""
0,0,1,1,0,"""2023-05-06T13:41:06.000Z"""
0,0,1,1,0,"""2023-05-06T13:46:06.000Z"""
0,0,1,1,0,"""2023-05-06T13:51:06.000Z"""
0,0,0,1,0,"""2023-05-06T13:55:10.000Z"""
0,0,0,1,0,"""2023-05-06T13:56:06.000Z"""
0,0,0,1,0,"""2023-05-06T14:01:06.000Z"""
0,0,0,1,0,"""2023-05-06T14:06:06.000Z"""
0,0,0,1,0,"""2023-05-06T14:11:06.000Z"""
0,0,0,1,0,"""2023-05-06T14:16:06.000Z"""
0,0,0,1,0,"""2023-05-06T14:21:06.000Z"""
0,0,0,1,0,"""2023-05-06T14:26:06.000Z"""
0,0,1,1,0,"""2023-05-06T14:27:50.000Z"""
0,0,1,1,0,"""2023-05-06T14:31:06.000Z"""
0,0,0,1,0,"""2023-05-06T14:32:20.000Z"""
0,0,0,1,0,"""2023-05-06T14:36:06.000Z"""
0,0,0,1,0,"""2023-05-06T14:41:06.000Z"""
0,0,0,1,0,"""2023-05-06T14:46:06.000Z"""
0,0,0,1,0,"""2023-05-06T14:51:06.000Z"""
0,0,0,1,0,"""2023-05-06T14:56:06.000Z"""
0,0,0,1,0,"""2023-05-06T15:01:06.000Z"""
0,0,0,1,0,"""2023-05-06T15:06:06.000Z"""
0,0,0,1,0,"""2023-05-06T15:11:06.000Z"""
0,0,0,1,0,"""2023-05-06T15:16:06.000Z"""
0,0,0,1,0,"""2023-05-06T15:21:06.000Z"""
0,0,0,1,0,"""2023-05-06T15:26:06.000Z"""
0,0,0,1,0,"""2023-05-06T15:31:06.000Z"""
0,0,0,1,0,"""2023-05-06T15:36:06.000Z"""
0,0,0,1,0,"""2023-05-06T15:41:06.000Z"""
0,0,0,1,0,"""2023-05-06T15:46:06.000Z"""
0,0,0,1,0,"""2023-05-06T15:51:06.000Z"""
0,0,0,1,0,"""2023-05-06T15:56:06.000Z"""
0,0,0,1,0,"""2023-05-06T16:01:06.000Z"""
0,0,0,1,0,"""2023-05-06T16:06:06.000Z"""
0,0,0,1,0,"""2023-05-06T16:11:06.000Z"""
0,0,0,1,0,"""2023-05-06T16:16:06.000Z"""
0,0,0,1,0,"""2023-05-06T16:21:06.000Z"""
0,0,0,1,0,"""2023-05-06T16:26:06.000Z"""
0,0,0,1,0,"""2023-05-06T16:31:06.000Z"""
0,0,0,1,0,"""2023-05-06T16:36:06.000Z"""
0,0,0,1,0,"""2023-05-06T16:41:06.000Z"""
0,0,0,1,0,"""2023-05-06T16:46:06.000Z"""
0,0,0,1,0,"""2023-05-06T16:51:06.000Z"""
0,0,0,1,0,"""2023-05-06T16:56:06.000Z"""
0,0,0,1,0,"""2023-05-06T17:01:06.000Z"""
0,0,0,1,0,"""2023-05-06T17:06:06.000Z"""
0,0,0,1,0,"""2023-05-06T17:11:06.000Z"""
0,0,0,1,0,"""2023-05-06T17:16:06.000Z"""
0,0,0,1,0,"""2023-05-06T17:21:06.000Z"""
0,0,0,1,0,"""2023-05-06T17:26:06.000Z"""
0,0,0,1,0,"""2023-05-06T17:31:06.000Z"""
0,0,0,1,0,"""2023-05-06T17:36:06.000Z"""
0,0,0,1,0,"""2023-05-06T17:41:06.000Z"""
0,0,0,1,0,"""2023-05-06T17:46:06.000Z"""
0,0,0,1,0,"""2023-05-06T17:51:06.000Z"""
0,0,0,1,0,"""2023-05-06T17:56:07.000Z"""
0,0,0,1,0,"""2023-05-06T18:01:06.000Z"""
0,0,0,1,0,"""2023-05-06T18:06:06.000Z"""
0,0,0,1,0,"""2023-05-06T18:11:06.000Z"""
0,0,0,1,0,"""2023-05-06T18:16:06.000Z"""
0,0,0,1,0,"""2023-05-06T18:21:06.000Z"""
0,0,0,1,0,"""2023-05-06T18:26:06.000Z"""
1,0,0,1,0,"""2023-05-06T18:30:00.000Z"""
1,0,0,1,0,"""2023-05-06T18:31:06.000Z"""
1,0,0,1,0,"""2023-05-06T18:36:06.000Z"""
1,0,0,1,0,"""2023-05-06T18:41:06.000Z"""
1,0,0,1,0,"""2023-05-06T18:46:06.000Z"""
1,0,0,1,0,"""2023-05-06T18:51:06.000Z"""
1,0,0,1,0,"""2023-05-06T18:56:06.000Z"""
1,0,0,1,0,"""2023-05-06T19:01:06.000Z"""
1,0,0,1,0,"""2023-05-06T19:06:06.000Z"""
1,0,0,1,0,"""2023-05-06T19:11:06.000Z"""
1,0,0,1,0,"""2023-05-06T19:16:06.000Z"""
1,0,0,1,0,"""2023-05-06T19:21:06.000Z"""
1,0,0,1,0,"""2023-05-06T19:26:06.000Z"""
1,0,0,1,0,"""2023-05-06T19:31:06.000Z"""
1,0,0,1,0,"""2023-05-06T19:36:06.000Z"""
1,0,0,1,0,"""2023-05-06T19:41:06.000Z"""
1,0,0,1,0,"""2023-05-06T19:46:06.000Z"""
1,0,0,1,0,"""2023-05-06T19:51:06.000Z"""
1,0,0,1,0,"""2023-05-06T19:56:06.000Z"""
0,0,0,1,0,"""2023-05-06T19:59:06.000Z"""
0,0,0,1,0,"""2023-05-06T19:59:06.000Z"""
0,0,0,1,0,"""2023-05-06T19:59:06.000Z"""
0,0,0,1,0,"""2023-05-06T20:00:59.000Z"""
0,0,0,1,0,"""2023-05-06T20:00:59.000Z"""
0,0,0,1,0,"""2023-05-06T20:00:59.000Z"""
0,0,0,1,0,"""2023-05-06T20:01:51.000Z"""
0,0,0,1,0,"""2023-05-06T20:01:51.000Z"""
0,0,0,1,0,"""2023-05-06T20:01:51.000Z"""
0,0,0,1,0,"""2023-05-06T20:04:11.000Z"""
0,0,0,1,0,"""2023-05-06T20:04:12.000Z"""
0,0,0,1,0,"""2023-05-06T20:04:12.000Z"""
0,0,0,1,0,"""2023-05-06T20:04:44.000Z"""
0,0,0,1,0,"""2023-05-06T20:04:44.000Z"""
0,0,0,1,0,"""2023-05-06T20:04:44.000Z"""
0,0,0,1,0,"""2023-05-06T20:07:39.000Z"""
0,0,0,1,0,"""2023-05-06T20:07:40.000Z"""
0,0,0,1,0,"""2023-05-06T20:07:40.000Z"""
0,0,0,1,0,"""2023-05-06T20:08:33.000Z"""
0,0,0,1,0,"""2023-05-06T20:08:33.000Z"""
0,0,0,1,0,"""2023-05-06T20:08:33.000Z"""
0,0,0,1,0,"""2023-05-06T20:11:01.000Z"""
0,0,0,1,0,"""2023-05-06T20:11:01.000Z"""
0,0,0,1,0,"""2023-05-06T20:11:01.000Z"""
0,0,0,1,0,"""2023-05-06T20:13:56.000Z"""
0,0,0,1,0,"""2023-05-06T20:13:56.000Z"""
0,0,0,1,0,"""2023-05-06T20:13:56.000Z"""
0,0,0,1,0,"""2023-05-06T20:18:55.000Z"""
0,0,0,1,0,"""2023-05-06T20:20:16.000Z"""
0,0,0,1,0,"""2023-05-06T20:20:16.000Z"""
0,0,0,1,0,"""2023-05-06T20:20:16.000Z"""
0,0,0,1,0,"""2023-05-06T20:21:59.000Z"""
0,0,0,1,0,"""2023-05-06T20:21:59.000Z"""
0,0,0,1,0,"""2023-05-06T20:21:59.000Z"""
0,0,0,1,0,"""2023-05-06T20:26:46.000Z"""
0,0,0,1,0,"""2023-05-06T20:26:46.000Z"""
0,0,0,1,0,"""2023-05-06T20:26:47.000Z"""
0,0,0,1,0,"""2023-05-06T20:31:45.000Z"""
0,0,0,1,0,"""2023-05-06T20:36:45.000Z"""
0,0,0,1,0,"""2023-05-06T20:39:51.000Z"""
0,0,0,1,0,"""2023-05-06T20:39:51.000Z"""
0,0,0,1,0,"""2023-05-06T20:39:51.000Z"""
0,0,0,1,0,"""2023-05-06T20:42:13.000Z"""
0,0,0,1,0,"""2023-05-06T20:42:13.000Z"""
0,0,0,1,0,"""2023-05-06T20:42:13.000Z"""
0,0,0,1,0,"""2023-05-06T20:45:23.000Z"""
0,0,0,1,0,"""2023-05-06T20:45:23.000Z"""
0,0,0,1,0,"""2023-05-06T20:45:23.000Z"""
0,0,0,1,0,"""2023-05-06T20:46:28.000Z"""
0,0,0,1,0,"""2023-05-06T20:46:28.000Z"""
0,0,0,1,0,"""2023-05-06T20:46:28.000Z"""
0,0,0,1,0,"""2023-05-06T20:47:33.000Z"""
0,0,0,1,0,"""2023-05-06T20:47:33.000Z"""
0,0,0,1,0,"""2023-05-06T20:47:33.000Z"""
0,0,0,1,0,"""2023-05-06T20:52:32.000Z"""
0,0,0,1,0,"""2023-05-06T20:57:32.000Z"""
0,0,0,1,0,"""2023-05-06T21:00:07.000Z"""
0,0,0,1,0,"""2023-05-06T21:00:08.000Z"""
0,0,0,1,0,"""2023-05-06T21:00:08.000Z"""
1,0,0,1,0,"""2023-05-06T21:03:46.000Z"""
1,0,0,1,0,"""2023-05-06T21:05:06.000Z"""
1,0,0,1,0,"""2023-05-06T21:10:06.000Z"""
1,0,0,1,0,"""2023-05-06T21:15:06.000Z"""
1,0,0,1,0,"""2023-05-06T21:20:06.000Z"""
1,0,0,1,0,"""2023-05-06T21:25:06.000Z"""
1,0,0,1,0,"""2023-05-06T21:30:06.000Z"""
1,0,0,1,0,"""2023-05-06T21:35:06.000Z"""
1,0,0,1,0,"""2023-05-06T21:40:06.000Z"""
1,0,0,1,0,"""2023-05-06T21:45:06.000Z"""
1,0,0,1,0,"""2023-05-06T21:50:06.000Z"""
1,0,0,1,0,"""2023-05-06T21:55:06.000Z"""
0,0,0,1,0,"""2023-05-06T21:59:00.000Z"""
0,0,0,1,0,"""2023-05-06T22:00:06.000Z"""
0,0,0,1,0,"""2023-05-06T22:05:06.000Z"""
0,0,0,1,0,"""2023-05-06T22:10:06.000Z"""
0,0,0,1,0,"""2023-05-06T22:15:06.000Z"""
0,0,0,1,0,"""2023-05-06T22:20:06.000Z"""
0,0,0,1,0,"""2023-05-06T22:25:06.000Z"""
0,0,0,1,0,"""2023-05-06T22:30:06.000Z"""
0,0,0,1,0,"""2023-05-06T22:35:06.000Z"""
0,0,0,1,0,"""2023-05-06T22:40:06.000Z"""
0,0,0,1,0,"""2023-05-06T22:45:06.000Z"""
0,0,0,1,0,"""2023-05-06T22:50:06.000Z"""
0,0,0,1,0,"""2023-05-06T22:55:06.000Z"""
0,0,0,1,0,"""2023-05-06T23:00:06.000Z"""
0,0,0,1,0,"""2023-05-06T23:05:06.000Z"""
0,0,0,1,0,"""2023-05-06T23:10:06.000Z"""
0,0,0,1,0,"""2023-05-06T23:15:06.000Z"""
0,0,0,1,0,"""2023-05-06T23:20:06.000Z"""
0,0,0,1,0,"""2023-05-06T23:25:06.000Z"""
0,0,0,1,0,"""2023-05-06T23:30:06.000Z"""
0,0,0,1,0,"""2023-05-06T23:35:06.000Z"""
0,0,0,1,0,"""2023-05-06T23:40:06.000Z"""
0,0,0,1,0,"""2023-05-06T23:45:06.000Z"""
0,0,0,1,0,"""2023-05-06T23:50:06.000Z"""
0,0,0,1,0,"""2023-05-06T23:55:06.000Z"""
0,0,0,1,0,"""2023-05-07T00:00:06.000Z"""
